Model,Cohort,Split,repeat,Experiment,n,MCC,Brier,NLL,MCC eligible
Gaussian Naive Bayes,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset8,64,,0.003917602526049988,0.06462559555126361,False
Gaussian Naive Bayes,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset11,64,,0.45826588297060017,1.3741691786483707,False
Gaussian Naive Bayes,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset12,64,,0.0038999438687865066,0.03591774755632805,False
Gaussian Naive Bayes,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset14,64,0.0,0.2145725871055793,0.6819219918995209,True
Gaussian Naive Bayes,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset16,64,,0.0010488347861774437,0.03256752744523073,False
Gaussian Naive Bayes,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset17,27,1.0,0.008315119986734452,0.05532982057763607,True
Gaussian Naive Bayes,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset18,64,,0.0011083605912310334,0.033539445684937184,False
Gaussian Naive Bayes,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset2,12,,0.6348414275741221,1.6523122968458848,False
Gaussian Naive Bayes,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset4,12,,0.18893228196226944,0.5550822032179549,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset15,64,0.0,0.15624218303131604,1.6556434280349617,True
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset16,64,,0.024825398299246508,0.17145375766664064,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset6,64,,0.024825398299246508,0.17145375766664064,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset14,64,0.2773500981126145,0.5856241946941516,1.9298809279086178,True
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset18,64,,0.002055766766186941,0.04640061387890037,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset8,64,,0.19112638065612295,0.5490314281644905,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset11,64,,9.336759382276966e-12,3.055615799125075e-06,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset12,64,,9.336759382276966e-12,3.055615799125075e-06,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset17,27,0.0,0.03703681070480855,0.47031890328012294,True
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset2,12,,0.9957755935890393,11.945615059196443,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset4,12,,0.16493472202443635,0.6393095296540922,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset11,64,,0.023324155975056774,0.16572698776476938,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset15,64,0.0,0.41749584393310063,1.047967377778577,True
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset16,64,,0.023324155975056774,0.16572698776476938,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset14,64,0.4775669329409193,0.34191233759192297,0.9215135031049542,True
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset18,64,,0.034312271050256866,0.20485643154242908,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset6,64,,0.034312271050256866,0.20485643154242908,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset12,64,,3.22793346922502e-05,0.0056976915949828195,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset17,27,0.0,0.036648465221034474,0.19698820904146516,True
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset2,12,,0.9886692982659323,5.170541662650007,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset4,12,,0.7533258899632399,3.0924802638065008,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset8,64,,3.22793346922502e-05,0.0056976915949828195,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset11,64,,0.028598385101881067,0.18525855030703375,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset12,64,,0.028598385101881067,0.18525855030703375,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset15,64,0.0,0.31425659524307065,0.8229370895140851,True
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset14,64,0.4034732923929645,0.37904434903045137,1.2532859084843588,True
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset16,64,,0.002813073250048847,0.05449674941380233,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset8,64,,0.30340399798707096,2.412371288035097,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset17,27,0.0,0.035921725328114926,0.16350189392697298,True
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset18,64,,0.00044199144473071144,0.021247735387880166,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset2,12,,0.9583948062961043,3.862110015943386,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset4,12,,0.3141683751450937,0.9292268787871385,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset6,64,,0.00044199144473071144,0.021247735387880166,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset15,64,0.0,0.15500328967768268,0.8645230987191207,True
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset18,64,,0.019264668301432933,0.14942528553405013,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset8,64,,0.16791316708770784,0.8710928465129896,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset11,64,,0.009788289056835117,0.09913563047735444,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset14,64,0.4775669329409193,0.46609349229874564,1.3556413459525696,True
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset6,64,,0.006701891361633288,0.08541092773765821,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset12,64,,6.663342399348727e-17,1.0000005000003334e-06,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset16,64,,6.663342399348727e-17,1.0000005000003334e-06,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset17,27,0.0,0.03703703643237563,0.5116865391843435,True
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset2,12,,0.9999999588009453,13.815510557964274,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset4,12,,0.2042392230246838,1.804784739876985,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset15,64,0.0,0.16400822870158765,0.5155972492141977,True
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset6,64,,0.038163962127372435,0.20443027479941117,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset8,64,,0.09399310899743475,0.3318029201213528,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset11,64,,0.0030902784911237126,0.04363623706353612,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset12,64,,0.0007609463696821132,0.027972874563779976,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset14,64,0.2335496832484569,0.45833952183138427,1.4566313680276148,True
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset16,64,,9.212208131979402e-05,0.009644382774264547,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset17,27,0.0,0.036418194313500976,0.1813685887769891,True
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset18,64,,9.212208131979402e-05,0.009644382774264547,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset2,12,,0.9808960723502119,4.646197944847828,False
Quantile Naive Bayes,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset4,12,,0.21706102340662778,0.8592669280327119,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset15,64,0.0,0.4140887649227648,1.0400154742059828,True
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset16,64,,0.05189194242707727,0.25116782140421917,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset6,64,,0.05756374242662936,0.2705823197474334,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset14,64,0.0,0.66110453145644,2.1041480537386144,True
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset18,64,,0.014126325165206165,0.1265321935469611,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset8,64,,0.063987075253407,0.2481280619693046,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset11,64,,0.16746803384875664,0.5223888994497997,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset12,64,,0.18095780184362892,0.5540394540877507,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset17,27,-0.20351933162035313,0.0883279240438565,0.34327469799453636,True
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset2,12,,0.4663608177935749,1.1485575108085668,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset4,12,,0.4663608177935749,1.1485575108085668,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset11,64,,0.04669144787638923,0.24345069866237729,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset15,64,0.0,0.5701038694314489,1.4705005020742035,True
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset16,64,,0.03524011916922975,0.20771532260927478,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset14,64,0.0,0.7490854268474296,6.737751167997943,True
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset18,64,,1.802348064626295e-06,0.001258400477736098,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset6,64,,1.1933128576960362e-06,0.000791222382197362,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset12,64,,0.21220233075955688,0.6145562310631274,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset17,27,-0.038461538461538464,0.04862045763745469,0.23232246273910068,True
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset2,12,,0.7000811230174558,1.8143888350926527,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset4,12,,0.6944500546712732,1.7917796662078052,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset8,64,,0.06253170350936679,0.1951347933471837,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset11,64,,0.09099041827512214,0.3008515712584575,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset12,64,,0.2863111037463283,0.765891178847607,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset15,64,0.0,0.2270102394308571,0.6470933353818822,True
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset14,64,0.0,0.556875824157394,1.6057373989385768,True
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset16,64,,0.16855608106543923,0.4584492144174547,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset8,64,,0.11988377075186007,0.3969055630454116,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset17,27,-0.17541160386140583,0.08578643257157052,0.3237482646890288,True
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset18,64,,0.02171370821403762,0.15279347975081728,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset2,12,,0.36928853269720635,0.9357642799475901,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset4,12,,0.37110673724864346,0.9395217601499949,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset6,64,,0.12511790189490052,0.399321178055809,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset15,64,0.4042260417272216,0.4978898355500959,1.2515373152359688,True
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset18,64,,0.04050017223173192,0.2247029489025025,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset8,64,,0.04462172753304946,0.23642442863044613,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset11,64,,0.0237590504032796,0.1656527610173415,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset14,64,0.4931969619160718,0.5268971976210886,1.3930497132775637,True
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset6,64,,0.025518744932448656,0.1727692311082167,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset12,64,,0.09251772686933495,0.3615233222709799,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset16,64,,0.18819121988478302,0.5221107658948954,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset17,27,-0.12725695259515554,0.1744541402803007,0.5005198897967169,True
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset2,12,,0.09791991110463334,0.3736542097161413,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset4,12,,0.08387424491608908,0.3419418756099511,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset15,64,0.0,0.2935035451958552,0.783673720253294,True
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset6,64,,0.21691398873920573,0.6040371335272521,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset8,64,,0.06720559615210417,0.2762490789930033,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset11,64,,0.00010558516347262492,0.008823351454244295,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset12,64,,0.00021348184709741992,0.014713198056251951,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset14,64,0.0,0.7282227427481254,3.1705924069289435,True
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset16,64,,0.1373583484785214,0.4561725302808395,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset17,27,-0.10482848367219183,0.11216084138754022,0.387022790148195,True
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset18,64,,0.0361510094002831,0.20138724408622727,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset2,12,,0.2927496953449013,0.778954936692351,False
Static TAN Bayesian Network,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset4,12,,0.2798514755334858,0.7529182067742018,False
Dynamic Bayesian Network,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset15,64,0.5745543676773063,0.0932846421800489,0.3016516452950947,True
Dynamic Bayesian Network,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset16,64,,0.2614629638707082,0.8141259961651158,False
Dynamic Bayesian Network,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset6,64,,0.4543875958930328,1.5262083245766522,False
Dynamic Bayesian Network,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset14,64,0.0,0.7150472854947909,2.813476091680742,True
Dynamic Bayesian Network,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset18,64,,0.0005605290983308277,0.02396026395219694,False
Dynamic Bayesian Network,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset8,64,,0.07291295197226198,0.20281878889789798,False
